step,process_loss,time
0,0.6244418025016785,9.326468706130981
0,0.9055359959602356,9.277619123458862
0,0.8975074887275696,9.374914407730103
0,0.9412832856178284,9.371066570281982
1,0.6271343231201172,8.291009902954102
1,0.6797139048576355,8.273857831954956
1,0.8928708434104919,8.049211263656616
2,0.6499286890029907,7.61347222328186
2,0.726157009601593,7.794212579727173

2,0.7076496481895447,7.761530160903931
3,0.6400178670883179,7.969349145889282
3,0.6006006002426147,7.977569341659546
3,0.7530367970466614,7.9843528270721436
3,0.6082603335380554,7.87348747253418
4,0.7481550574302673,7.808402061462402
4,0.7028260827064514,8.073387861251831
4,0.6715896129608154,8.07978105545044
4,0.7701761722564697,8.046327590942383
5,0.7163246870040894,7.648596286773682
5,0.7736438512802124,7.817432880401611
5,0.649652361869812,7.819046258926392
5,0.7852978706359863,7.805015802383423
6,0.6773863434791565,7.770495653152466
6,0.6816576719284058,7.781581163406372
6,0.6513295769691467,7.790851354598999
6,0.7121798992156982,7.698266267776489
7,0.7204083204269409,8.079765319824219
7,0.751022219657898,8.236437320709229
7,0.7670220732688904,8.274367094039917
7,0.7240060567855835,8.259341955184937
8,0.7426832914352417,7.869582414627075
8,0.6837247610092163,7.64849328994751
8,0.6548187732696533,7.900376081466675
8,0.6956486105918884,7.875371932983398
9,0.6736164689064026,8.072467803955078
9,0.7076295018196106,8.04341721534729
9,0.7025787830352783,7.882793426513672
10,0.7347922921180725,8.184995651245117
10,0.686462938785553,8.18539571762085
10,0.6588906049728394,8.181528568267822
10,0.6743226051330566,8.064112424850464
11,0.6346275806427002,8.088199853897095
11,0.7301201820373535,8.304972171783447
11,0.7404108047485352,8.294848442077637
11,0.6145504713058472,8.31410527229309
12,0.6975117921829224,7.75765323638916

12,0.6911786794662476,7.6807191371917725
12,0.7356265783309937,7.648300409317017
13,0.7202006578445435,7.5946855545043945
13,0.6838895082473755,7.781140327453613
13,0.6921250820159912,7.813670635223389
13,0.6983460783958435,7.778628587722778
14,0.7272282838821411,8.137670993804932
14,0.694299578666687,8.146012783050537
14,0.6441797018051147,8.144052505493164
14,0.6969020366668701,7.983474493026733
15,0.6632838249206543,7.991873264312744
15,0.7235354781150818,8.215439081192017
15,0.6534180045127869,8.2211012840271
15,0.6789698004722595,8.216243505477905
16,0.7012201547622681,7.683691740036011
16,0.651925265789032,7.87833833694458
16,0.6867842674255371,7.872282266616821
17,0.7106462121009827,8.117676019668579
17,0.7014889717102051,8.09807300567627
17,0.6528066992759705,8.02268362045288
18,0.6856709122657776,8.209611892700195
18,0.6910012364387512,8.442813158035278
18,0.682130753993988,8.440523386001587

19,0.6888302564620972,7.564476728439331
19,0.6634981632232666,7.690350532531738
19,0.6719107627868652,7.689897298812866

20,0.6908310055732727,7.8391923904418945
20,0.6873686909675598,8.060869455337524
20,0.6581270694732666,8.063771963119507
21,0.6993994116783142,8.062495470046997
21,0.7326024174690247,8.184458255767822
21,0.6318873167037964,8.174944400787354
21,0.6778276562690735,8.18696904182434
22,0.6756142377853394,7.726956367492676
22,0.6204068064689636,7.905174970626831

22,0.6345016360282898,7.903881788253784
23,0.6687539219856262,8.138243675231934
23,0.6637824773788452,8.260293960571289
23,0.6833939552307129,8.239796161651611
23,0.6647440195083618,8.258014917373657
24,0.6765526533126831,7.746671915054321
24,0.6736940145492554,7.864164590835571
24,0.6870583891868591,7.871868848800659
24,0.6525703072547913,7.888654947280884
25,0.6760924458503723,8.371239423751831
25,0.7446627020835876,8.379084348678589
25,0.6798869371414185,8.368750810623169
26,0.6468062996864319,7.851187229156494
26,0.7147308588027954,7.9837095737457275
26,0.7009886503219604,7.978546380996704
27,0.7360820174217224,7.87542724609375
27,0.6627844572067261,7.8744988441467285
27,0.723520815372467,7.860773801803589
27,0.6363000273704529,7.836458444595337
28,0.6307457089424133,7.940033435821533
28,0.7231647968292236,8.194069862365723
28,0.7226952314376831,8.196093320846558
28,0.6681505441665649,8.214044332504272
29,0.6975266337394714,8.115624904632568
29,0.613483726978302,8.144180536270142
29,0.658108115196228,8.15274977684021
29,0.6405340433120728,8.053969144821167
30,0.7167795300483704,7.948645114898682
30,0.716998279094696,8.12946605682373
30,0.6876940727233887,8.131548404693604
30,0.6580086350440979,8.13709831237793
31,0.687458336353302,7.648288726806641
31,0.6324417591094971,7.844794034957886
31,0.6505769491195679,7.831052780151367
31,0.6600024104118347,7.848483324050903
32,0.6785902976989746,8.283337831497192
32,0.6641340851783752,8.481375217437744
32,0.6902806758880615,8.495254039764404
33,0.7177388668060303,8.016196489334106
33,0.6070386171340942,8.086271047592163
33,0.6778713464736938,8.109229326248169
34,0.7194639444351196,7.5762152671813965
34,0.709388792514801,7.835633039474487

34,0.7074357867240906,7.847445726394653
35,0.6652268767356873,7.969940185546875
35,0.6593214869499207,7.949389457702637
35,0.6533252000808716,7.8357908725738525
36,0.6592704057693481,7.228325843811035
36,0.681056022644043,7.37385368347168
36,0.6681618690490723,7.373397588729858
37,0.7123329639434814,7.2818520069122314
37,0.6950232982635498,7.416315793991089
37,0.6897828578948975,7.428756952285767
37,0.6583592295646667,7.434830665588379
38,0.7069809436798096,7.150508403778076
38,0.7639907598495483,7.170640230178833
38,0.686082124710083,7.125215530395508
38,0.641802191734314,7.055580377578735
Epoch 0: Average iteration time (excluding first iteration): 7.992123748126783
Epoch 0: Average iteration time (excluding first iteration): 7.9833902936232715
Epoch 0: Average iteration time (excluding first iteration): 7.9875154056047135
Epoch 0: Average iteration time (excluding first iteration): 7.827012670667548
